eid	name	entity
12421	Charles_Sturridge	http://dbpedia.org/resource/Charles_Sturridge
12422	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12423	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12424	1990s_mystery_films	http://dbpedia.org/resource/Category:1990s_mystery_films
12425	1990s_psychological_thriller_films	http://dbpedia.org/resource/Category:1990s_psychological_thriller_films
12426	1997_crime_thriller_films	http://dbpedia.org/resource/Category:1997_crime_thriller_films
12427	1997_films	http://dbpedia.org/resource/Category:1997_films
12428	American_crime_thriller_films	http://dbpedia.org/resource/Category:American_crime_thriller_films
12429	American_mystery_films	http://dbpedia.org/resource/Category:American_mystery_films
12430	American_nonlinear_narrative_films	http://dbpedia.org/resource/Category:American_nonlinear_narrative_films
12431	Films_directed_by_Jonas_Pate	http://dbpedia.org/resource/Category:Films_directed_by_Jonas_Pate
12432	Films_scored_by_Harry_Gregson-Williams	http://dbpedia.org/resource/Category:Films_scored_by_Harry_Gregson-Williams
12433	Metro-Goldwyn-Mayer_films	http://dbpedia.org/resource/Category:Metro-Goldwyn-Mayer_films
12434	Fred_Fuchs	http://dbpedia.org/resource/Fred_Fuchs
12435	Michael_Douglas	http://dbpedia.org/resource/Michael_Douglas
12436	Steven_Reuther	http://dbpedia.org/resource/Steven_Reuther
12437	Paramount_Pictures	http://dbpedia.org/resource/Paramount_Pictures
12438	Francis_Ford_Coppola	http://dbpedia.org/resource/Francis_Ford_Coppola
12439	John_Toll	http://dbpedia.org/resource/John_Toll
12440	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12441	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12442	1990s_legal_films	http://dbpedia.org/resource/Category:1990s_legal_films
12443	1997_crime_thriller_films	http://dbpedia.org/resource/Category:1997_crime_thriller_films
12444	1997_drama_films	http://dbpedia.org/resource/Category:1997_drama_films
12445	1997_films	http://dbpedia.org/resource/Category:1997_films
12446	1997_thriller_films	http://dbpedia.org/resource/Category:1997_thriller_films
12447	American_Zoetrope_films	http://dbpedia.org/resource/Category:American_Zoetrope_films
12448	American_courtroom_films	http://dbpedia.org/resource/Category:American_courtroom_films
12449	American_crime_thriller_films	http://dbpedia.org/resource/Category:American_crime_thriller_films
12450	American_legal_drama_films	http://dbpedia.org/resource/Category:American_legal_drama_films
12451	Films_about_domestic_violence	http://dbpedia.org/resource/Category:Films_about_domestic_violence
12452	Films_about_lawyers	http://dbpedia.org/resource/Category:Films_about_lawyers
12453	Films_based_on_works_by_John_Grisham	http://dbpedia.org/resource/Category:Films_based_on_works_by_John_Grisham
12454	Films_directed_by_Francis_Ford_Coppola	http://dbpedia.org/resource/Category:Films_directed_by_Francis_Ford_Coppola
12455	Films_produced_by_Michael_Douglas	http://dbpedia.org/resource/Category:Films_produced_by_Michael_Douglas
12456	Films_scored_by_Elmer_Bernstein	http://dbpedia.org/resource/Category:Films_scored_by_Elmer_Bernstein
12457	Films_set_in_Cleveland	http://dbpedia.org/resource/Category:Films_set_in_Cleveland
12458	Films_set_in_Memphis,_Tennessee	http://dbpedia.org/resource/Category:Films_set_in_Memphis,_Tennessee
12459	Films_shot_in_Cleveland	http://dbpedia.org/resource/Category:Films_shot_in_Cleveland
12460	Films_with_screenplays_by_Francis_Ford_Coppola	http://dbpedia.org/resource/Category:Films_with_screenplays_by_Francis_Ford_Coppola
12461	Paramount_Pictures_films	http://dbpedia.org/resource/Category:Paramount_Pictures_films
12462	Claire_Danes	http://dbpedia.org/resource/Claire_Danes
12463	Danny_DeVito	http://dbpedia.org/resource/Danny_DeVito
12464	Jon_Voight	http://dbpedia.org/resource/Jon_Voight
12465	Mary_Kay_Place	http://dbpedia.org/resource/Mary_Kay_Place
12466	Matt_Damon	http://dbpedia.org/resource/Matt_Damon
12467	Mickey_Rourke	http://dbpedia.org/resource/Mickey_Rourke
12468	Francis_Ford_Coppola	http://dbpedia.org/resource/Francis_Ford_Coppola
12469	Miramax	http://dbpedia.org/resource/Miramax
12470	Hossein_Amini	http://dbpedia.org/resource/Hossein_Amini
12471	Eduardo_Serra	http://dbpedia.org/resource/Eduardo_Serra
12472	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12473	1990s_British_films	http://dbpedia.org/resource/Category:1990s_British_films
12474	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12475	1990s_historical_romance_films	http://dbpedia.org/resource/Category:1990s_historical_romance_films
12476	1997_films	http://dbpedia.org/resource/Category:1997_films
12477	1997_romantic_drama_films	http://dbpedia.org/resource/Category:1997_romantic_drama_films
12478	American_historical_romance_films	http://dbpedia.org/resource/Category:American_historical_romance_films
12479	American_romantic_drama_films	http://dbpedia.org/resource/Category:American_romantic_drama_films
12480	BAFTA_winners_(films)	http://dbpedia.org/resource/Category:BAFTA_winners_(films)
12481	British_historical_romance_films	http://dbpedia.org/resource/Category:British_historical_romance_films
12482	British_romantic_drama_films	http://dbpedia.org/resource/Category:British_romantic_drama_films
12483	Films_based_on_American_novels	http://dbpedia.org/resource/Category:Films_based_on_American_novels
12484	Films_based_on_works_by_Henry_James	http://dbpedia.org/resource/Category:Films_based_on_works_by_Henry_James
12485	Films_directed_by_Iain_Softley	http://dbpedia.org/resource/Category:Films_directed_by_Iain_Softley
12486	Films_produced_by_David_Parfitt	http://dbpedia.org/resource/Category:Films_produced_by_David_Parfitt
12487	Films_scored_by_Edward_Shearmur	http://dbpedia.org/resource/Category:Films_scored_by_Edward_Shearmur
12488	Films_set_in_London	http://dbpedia.org/resource/Category:Films_set_in_London
12489	Films_set_in_Venice	http://dbpedia.org/resource/Category:Films_set_in_Venice
12490	Films_set_in_the_1910s	http://dbpedia.org/resource/Category:Films_set_in_the_1910s
12491	Films_with_screenplays_by_Hossein_Amini	http://dbpedia.org/resource/Category:Films_with_screenplays_by_Hossein_Amini
12492	Romantic_period_films	http://dbpedia.org/resource/Category:Romantic_period_films
12493	Alex_Jennings	http://dbpedia.org/resource/Alex_Jennings
12494	Alison_Elliott	http://dbpedia.org/resource/Alison_Elliott
12495	Charlotte_Rampling	http://dbpedia.org/resource/Charlotte_Rampling
12496	Elizabeth_McGovern	http://dbpedia.org/resource/Elizabeth_McGovern
12497	Helena_Bonham_Carter	http://dbpedia.org/resource/Helena_Bonham_Carter
12498	Linus_Roache	http://dbpedia.org/resource/Linus_Roache
12499	Michael_Gambon	http://dbpedia.org/resource/Michael_Gambon
12500	Iain_Softley	http://dbpedia.org/resource/Iain_Softley
12501	Clint_Eastwood	http://dbpedia.org/resource/Clint_Eastwood
12502	Warner_Bros.	http://dbpedia.org/resource/Warner_Bros.
12503	John_Lee_Hancock	http://dbpedia.org/resource/John_Lee_Hancock
12504	Jack_N._Green	http://dbpedia.org/resource/Jack_N._Green
12505	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12506	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12507	1990s_French-language_films	http://dbpedia.org/resource/Category:1990s_French-language_films
12508	1997_LGBT-related_films	http://dbpedia.org/resource/Category:1997_LGBT-related_films
12509	1997_crime_drama_films	http://dbpedia.org/resource/Category:1997_crime_drama_films
12510	1997_crime_thriller_films	http://dbpedia.org/resource/Category:1997_crime_thriller_films
12511	1997_drama_films	http://dbpedia.org/resource/Category:1997_drama_films
12512	1997_films	http://dbpedia.org/resource/Category:1997_films
12513	American_LGBT-related_films	http://dbpedia.org/resource/Category:American_LGBT-related_films
12514	American_crime_drama_films	http://dbpedia.org/resource/Category:American_crime_drama_films
12515	American_crime_thriller_films	http://dbpedia.org/resource/Category:American_crime_thriller_films
12516	American_neo-noir_films	http://dbpedia.org/resource/Category:American_neo-noir_films
12517	Films_about_trans_women	http://dbpedia.org/resource/Category:Films_about_trans_women
12518	Films_based_on_non-fiction_books	http://dbpedia.org/resource/Category:Films_based_on_non-fiction_books
12519	Films_directed_by_Clint_Eastwood	http://dbpedia.org/resource/Category:Films_directed_by_Clint_Eastwood
12520	Films_produced_by_Clint_Eastwood	http://dbpedia.org/resource/Category:Films_produced_by_Clint_Eastwood
12521	Films_scored_by_Lennie_Niehaus	http://dbpedia.org/resource/Category:Films_scored_by_Lennie_Niehaus
12522	Films_set_in_Savannah,_Georgia	http://dbpedia.org/resource/Category:Films_set_in_Savannah,_Georgia
12523	Films_shot_in_Savannah,_Georgia	http://dbpedia.org/resource/Category:Films_shot_in_Savannah,_Georgia
12524	Films_with_screenplays_by_John_Lee_Hancock	http://dbpedia.org/resource/Category:Films_with_screenplays_by_John_Lee_Hancock
12525	Malpaso_Productions_films	http://dbpedia.org/resource/Category:Malpaso_Productions_films
12526	Silver_Pictures_films	http://dbpedia.org/resource/Category:Silver_Pictures_films
12527	Southern_Gothic_films	http://dbpedia.org/resource/Category:Southern_Gothic_films
12528	Warner_Bros._films	http://dbpedia.org/resource/Category:Warner_Bros._films
12529	John_Cusack	http://dbpedia.org/resource/John_Cusack
12530	Kevin_Spacey	http://dbpedia.org/resource/Kevin_Spacey
12531	Clint_Eastwood	http://dbpedia.org/resource/Clint_Eastwood
12532	James_Cameron	http://dbpedia.org/resource/James_Cameron
12533	Jon_Landau_(film_producer)	http://dbpedia.org/resource/Jon_Landau_(film_producer)
12534	20th_Century_Fox	http://dbpedia.org/resource/20th_Century_Fox
12535	Paramount_Pictures	http://dbpedia.org/resource/Paramount_Pictures
12536	James_Cameron	http://dbpedia.org/resource/James_Cameron
12537	Russell_Carpenter	http://dbpedia.org/resource/Russell_Carpenter
12538	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12539	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12540	1990s_adventure_films	http://dbpedia.org/resource/Category:1990s_adventure_films
12541	1990s_disaster_films	http://dbpedia.org/resource/Category:1990s_disaster_films
12542	1997_films	http://dbpedia.org/resource/Category:1997_films
12543	1997_romantic_drama_films	http://dbpedia.org/resource/Category:1997_romantic_drama_films
12544	20th_Century_Fox_films	http://dbpedia.org/resource/Category:20th_Century_Fox_films
12545	3D_re-releases	http://dbpedia.org/resource/Category:3D_re-releases
12546	American_3D_films	http://dbpedia.org/resource/Category:American_3D_films
12547	American_adventure_drama_films	http://dbpedia.org/resource/Category:American_adventure_drama_films
12548	American_disaster_films	http://dbpedia.org/resource/Category:American_disaster_films
12549	American_epic_films	http://dbpedia.org/resource/Category:American_epic_films
12550	American_historical_romance_films	http://dbpedia.org/resource/Category:American_historical_romance_films
12551	American_nonlinear_narrative_films	http://dbpedia.org/resource/Category:American_nonlinear_narrative_films
12552	American_romantic_drama_films	http://dbpedia.org/resource/Category:American_romantic_drama_films
12553	American_survival_films	http://dbpedia.org/resource/Category:American_survival_films
12554	Best_Drama_Picture_Golden_Globe_winners	http://dbpedia.org/resource/Category:Best_Drama_Picture_Golden_Globe_winners
12555	Best_Picture_Academy_Award_winners	http://dbpedia.org/resource/Category:Best_Picture_Academy_Award_winners
12556	Drama_films_based_on_actual_events	http://dbpedia.org/resource/Category:Drama_films_based_on_actual_events
12557	Epic_films_based_on_actual_events	http://dbpedia.org/resource/Category:Epic_films_based_on_actual_events
12558	Films_about_RMS_Titanic	http://dbpedia.org/resource/Category:Films_about_RMS_Titanic
12559	Films_about_artists	http://dbpedia.org/resource/Category:Films_about_artists
12560	Films_about_interclass_romance	http://dbpedia.org/resource/Category:Films_about_interclass_romance
12561	Films_about_mother–daughter_relationships	http://dbpedia.org/resource/Category:Films_about_mother–daughter_relationships
12562	Films_about_social_class	http://dbpedia.org/resource/Category:Films_about_social_class
12563	Films_about_survivors_of_seafaring_accidents_or_incidents	http://dbpedia.org/resource/Category:Films_about_survivors_of_seafaring_accidents_or_incidents
12564	Films_directed_by_James_Cameron	http://dbpedia.org/resource/Category:Films_directed_by_James_Cameron
12565	Films_produced_by_James_Cameron	http://dbpedia.org/resource/Category:Films_produced_by_James_Cameron
12566	Films_produced_by_Jon_Landau	http://dbpedia.org/resource/Category:Films_produced_by_Jon_Landau
12567	Films_scored_by_James_Horner	http://dbpedia.org/resource/Category:Films_scored_by_James_Horner
12568	Films_set_in_1912	http://dbpedia.org/resource/Category:Films_set_in_1912
12569	Films_set_in_1996	http://dbpedia.org/resource/Category:Films_set_in_1996
12570	Films_set_in_Newfoundland_and_Labrador	http://dbpedia.org/resource/Category:Films_set_in_Newfoundland_and_Labrador
12571	Films_set_in_the_Atlantic_Ocean	http://dbpedia.org/resource/Category:Films_set_in_the_Atlantic_Ocean
12572	Films_set_on_ships	http://dbpedia.org/resource/Category:Films_set_on_ships
12573	Films_shot_in_Mexico	http://dbpedia.org/resource/Category:Films_shot_in_Mexico
12574	Films_shot_in_Nova_Scotia	http://dbpedia.org/resource/Category:Films_shot_in_Nova_Scotia
12575	Films_shot_in_Vancouver	http://dbpedia.org/resource/Category:Films_shot_in_Vancouver
12576	Films_that_won_the_Best_Costume_Design_Academy_Award	http://dbpedia.org/resource/Category:Films_that_won_the_Best_Costume_Design_Academy_Award
12577	Films_that_won_the_Best_Original_Score_Academy_Award	http://dbpedia.org/resource/Category:Films_that_won_the_Best_Original_Score_Academy_Award
12578	Films_that_won_the_Best_Original_Song_Academy_Award	http://dbpedia.org/resource/Category:Films_that_won_the_Best_Original_Song_Academy_Award
12579	Films_that_won_the_Best_Sound_Editing_Academy_Award	http://dbpedia.org/resource/Category:Films_that_won_the_Best_Sound_Editing_Academy_Award
12580	Films_that_won_the_Best_Sound_Mixing_Academy_Award	http://dbpedia.org/resource/Category:Films_that_won_the_Best_Sound_Mixing_Academy_Award
12581	Films_that_won_the_Best_Visual_Effects_Academy_Award	http://dbpedia.org/resource/Category:Films_that_won_the_Best_Visual_Effects_Academy_Award
12582	Films_using_motion_capture	http://dbpedia.org/resource/Category:Films_using_motion_capture
12583	Films_whose_art_director_won_the_Best_Art_Direction_Academy_Award	http://dbpedia.org/resource/Category:Films_whose_art_director_won_the_Best_Art_Direction_Academy_Award
12584	Films_whose_cinematographer_won_the_Best_Cinematography_Academy_Award	http://dbpedia.org/resource/Category:Films_whose_cinematographer_won_the_Best_Cinematography_Academy_Award
12585	Films_whose_director_won_the_Best_Directing_Academy_Award	http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Directing_Academy_Award
12586	Films_whose_director_won_the_Best_Director_Golden_Globe	http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Director_Golden_Globe
12587	Films_whose_editor_won_the_Best_Film_Editing_Academy_Award	http://dbpedia.org/resource/Category:Films_whose_editor_won_the_Best_Film_Editing_Academy_Award
12588	Films_with_screenplays_by_James_Cameron	http://dbpedia.org/resource/Category:Films_with_screenplays_by_James_Cameron
12589	Historical_epic_films	http://dbpedia.org/resource/Category:Historical_epic_films
12590	IMAX_films	http://dbpedia.org/resource/Category:IMAX_films
12591	Lightstorm_Entertainment_films	http://dbpedia.org/resource/Category:Lightstorm_Entertainment_films
12592	Love_stories	http://dbpedia.org/resource/Category:Love_stories
12593	Murder–suicide_in_films	http://dbpedia.org/resource/Category:Murder–suicide_in_films
12594	Paramount_Pictures_films	http://dbpedia.org/resource/Category:Paramount_Pictures_films
12595	Romance_films_based_on_actual_events	http://dbpedia.org/resource/Category:Romance_films_based_on_actual_events
12596	Romantic_epic_films	http://dbpedia.org/resource/Category:Romantic_epic_films
12597	Sea_adventure_films	http://dbpedia.org/resource/Category:Sea_adventure_films
12598	Seafaring_films_based_on_actual_events	http://dbpedia.org/resource/Category:Seafaring_films_based_on_actual_events
12599	Titanic_(1997_film)	http://dbpedia.org/resource/Category:Titanic_(1997_film)
12600	United_States_National_Film_Registry_films	http://dbpedia.org/resource/Category:United_States_National_Film_Registry_films
12601	Bernard_Hill	http://dbpedia.org/resource/Bernard_Hill
12602	Bill_Paxton	http://dbpedia.org/resource/Bill_Paxton
12603	Billy_Zane	http://dbpedia.org/resource/Billy_Zane
12604	Danny_Nucci	http://dbpedia.org/resource/Danny_Nucci
12605	David_Warner_(actor)	http://dbpedia.org/resource/David_Warner_(actor)
12606	Frances_Fisher	http://dbpedia.org/resource/Frances_Fisher
12607	Jonathan_Hyde	http://dbpedia.org/resource/Jonathan_Hyde
12608	Kate_Winslet	http://dbpedia.org/resource/Kate_Winslet
12609	Kathy_Bates	http://dbpedia.org/resource/Kathy_Bates
12610	Leonardo_DiCaprio	http://dbpedia.org/resource/Leonardo_DiCaprio
12611	James_Cameron	http://dbpedia.org/resource/James_Cameron
12612	Shin_Sang-ok	http://dbpedia.org/resource/Shin_Sang-ok
12613	Sony_Pictures_Releasing	http://dbpedia.org/resource/Sony_Pictures_Releasing
12614	Sean_McNamara_(filmmaker)	http://dbpedia.org/resource/Sean_McNamara_(filmmaker)
12615	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12616	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12617	1998_action_comedy_films	http://dbpedia.org/resource/Category:1998_action_comedy_films
12618	1998_comedy_films	http://dbpedia.org/resource/Category:1998_comedy_films
12619	1998_films	http://dbpedia.org/resource/Category:1998_films
12620	1998_martial_arts_films	http://dbpedia.org/resource/Category:1998_martial_arts_films
12621	3_Ninjas	http://dbpedia.org/resource/Category:3_Ninjas
12622	American_action_comedy_films	http://dbpedia.org/resource/Category:American_action_comedy_films
12623	American_children's_comedy_films	http://dbpedia.org/resource/Category:American_children's_comedy_films
12624	American_martial_arts_comedy_films	http://dbpedia.org/resource/Category:American_martial_arts_comedy_films
12625	American_sequel_films	http://dbpedia.org/resource/Category:American_sequel_films
12626	Brookwell_McNamara_Entertainment_films	http://dbpedia.org/resource/Category:Brookwell_McNamara_Entertainment_films
12627	Films_about_brothers	http://dbpedia.org/resource/Category:Films_about_brothers
12628	Films_about_terrorism	http://dbpedia.org/resource/Category:Films_about_terrorism
12629	Films_directed_by_Sean_McNamara	http://dbpedia.org/resource/Category:Films_directed_by_Sean_McNamara
12630	Films_set_in_amusement_parks	http://dbpedia.org/resource/Category:Films_set_in_amusement_parks
12631	Ninja_films	http://dbpedia.org/resource/Category:Ninja_films
12632	TriStar_Pictures_films	http://dbpedia.org/resource/Category:TriStar_Pictures_films
12633	Hulk_Hogan	http://dbpedia.org/resource/Hulk_Hogan
12634	Jim_Varney	http://dbpedia.org/resource/Jim_Varney
12635	Loni_Anderson	http://dbpedia.org/resource/Loni_Anderson
12636	Victor_Wong_(actor,_born_1927)	http://dbpedia.org/resource/Victor_Wong_(actor,_born_1927)
12637	Sean_McNamara_(filmmaker)	http://dbpedia.org/resource/Sean_McNamara_(filmmaker)
12638	Bryan_Singer	http://dbpedia.org/resource/Bryan_Singer
12639	Don_Murphy	http://dbpedia.org/resource/Don_Murphy
12640	Jane_Hamsher	http://dbpedia.org/resource/Jane_Hamsher
12641	Sony_Pictures_Releasing	http://dbpedia.org/resource/Sony_Pictures_Releasing
12642	Newton_Thomas_Sigel	http://dbpedia.org/resource/Newton_Thomas_Sigel
12643	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12644	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12645	1990s_psychological_drama_films	http://dbpedia.org/resource/Category:1990s_psychological_drama_films
12646	1990s_psychological_thriller_films	http://dbpedia.org/resource/Category:1990s_psychological_thriller_films
12647	1998_drama_films	http://dbpedia.org/resource/Category:1998_drama_films
12648	1998_films	http://dbpedia.org/resource/Category:1998_films
12649	1998_horror_films	http://dbpedia.org/resource/Category:1998_horror_films
12650	American_coming-of-age_films	http://dbpedia.org/resource/Category:American_coming-of-age_films
12651	American_psychological_thriller_films	http://dbpedia.org/resource/Category:American_psychological_thriller_films
12652	Bad_Hat_Harry_Productions_films	http://dbpedia.org/resource/Category:Bad_Hat_Harry_Productions_films
12653	Films_about_Nazi_fugitives	http://dbpedia.org/resource/Category:Films_about_Nazi_fugitives
12654	Films_about_neo-Nazis	http://dbpedia.org/resource/Category:Films_about_neo-Nazis
12655	Films_based_on_American_novels	http://dbpedia.org/resource/Category:Films_based_on_American_novels
12656	Films_based_on_novellas	http://dbpedia.org/resource/Category:Films_based_on_novellas
12657	Films_based_on_works_by_Stephen_King	http://dbpedia.org/resource/Category:Films_based_on_works_by_Stephen_King
12658	Films_directed_by_Bryan_Singer	http://dbpedia.org/resource/Category:Films_directed_by_Bryan_Singer
12659	Films_produced_by_Bryan_Singer	http://dbpedia.org/resource/Category:Films_produced_by_Bryan_Singer
12660	Films_produced_by_Don_Murphy	http://dbpedia.org/resource/Category:Films_produced_by_Don_Murphy
12661	Films_scored_by_John_Ottman	http://dbpedia.org/resource/Category:Films_scored_by_John_Ottman
12662	Films_set_in_1984	http://dbpedia.org/resource/Category:Films_set_in_1984
12663	Films_set_in_California	http://dbpedia.org/resource/Category:Films_set_in_California
12664	Films_shot_in_California	http://dbpedia.org/resource/Category:Films_shot_in_California
12665	Phoenix_Pictures_films	http://dbpedia.org/resource/Category:Phoenix_Pictures_films
12666	TriStar_Pictures_films	http://dbpedia.org/resource/Category:TriStar_Pictures_films
12667	Brad_Renfro	http://dbpedia.org/resource/Brad_Renfro
12668	Bruce_Davison	http://dbpedia.org/resource/Bruce_Davison
12669	David_Schwimmer	http://dbpedia.org/resource/David_Schwimmer
12670	Elias_Koteas	http://dbpedia.org/resource/Elias_Koteas
12671	Ian_McKellen	http://dbpedia.org/resource/Ian_McKellen
12672	Bryan_Singer	http://dbpedia.org/resource/Bryan_Singer
12673	James_L._Brooks	http://dbpedia.org/resource/James_L._Brooks
12674	Kristi_Zea	http://dbpedia.org/resource/Kristi_Zea
12675	Sony_Pictures_Releasing	http://dbpedia.org/resource/Sony_Pictures_Releasing
12676	James_L._Brooks	http://dbpedia.org/resource/James_L._Brooks
12677	Mark_Andrus	http://dbpedia.org/resource/Mark_Andrus
12678	John_Bailey_(cinematographer)	http://dbpedia.org/resource/John_Bailey_(cinematographer)
12679	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
12680	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12681	1997_LGBT-related_films	http://dbpedia.org/resource/Category:1997_LGBT-related_films
12682	1997_films	http://dbpedia.org/resource/Category:1997_films
12683	1997_romantic_comedy_films	http://dbpedia.org/resource/Category:1997_romantic_comedy_films
12684	American_LGBT-related_films	http://dbpedia.org/resource/Category:American_LGBT-related_films
12685	American_romantic_comedy_films	http://dbpedia.org/resource/Category:American_romantic_comedy_films
12686	Best_Musical_or_Comedy_Picture_Golden_Globe_winners	http://dbpedia.org/resource/Category:Best_Musical_or_Comedy_Picture_Golden_Globe_winners
12687	Films_about_mother–son_relationships	http://dbpedia.org/resource/Category:Films_about_mother–son_relationships
12688	Films_about_obsessive–compulsive_disorder	http://dbpedia.org/resource/Category:Films_about_obsessive–compulsive_disorder
12689	Films_about_pets	http://dbpedia.org/resource/Category:Films_about_pets
12690	Films_about_writers	http://dbpedia.org/resource/Category:Films_about_writers
12691	Films_directed_by_James_L._Brooks	http://dbpedia.org/resource/Category:Films_directed_by_James_L._Brooks
12692	Films_featuring_a_Best_Actor_Academy_Award-winning_performance	http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actor_Academy_Award-winning_performance
12693	Films_featuring_a_Best_Actress_Academy_Award-winning_performance	http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actress_Academy_Award-winning_performance
12694	Films_featuring_a_Best_Musical_or_Comedy_Actor_Golden_Globe_winning_performance	http://dbpedia.org/resource/Category:Films_featuring_a_Best_Musical_or_Comedy_Actor_Golden_Globe_winning_performance
12695	Films_featuring_a_Best_Musical_or_Comedy_Actress_Golden_Globe_winning_performance	http://dbpedia.org/resource/Category:Films_featuring_a_Best_Musical_or_Comedy_Actress_Golden_Globe_winning_performance
12696	Films_produced_by_James_L._Brooks	http://dbpedia.org/resource/Category:Films_produced_by_James_L._Brooks
12697	Films_scored_by_Hans_Zimmer	http://dbpedia.org/resource/Category:Films_scored_by_Hans_Zimmer
12698	Films_set_in_Baltimore	http://dbpedia.org/resource/Category:Films_set_in_Baltimore
12699	Films_set_in_New_York_City	http://dbpedia.org/resource/Category:Films_set_in_New_York_City
12700	Films_shot_in_New_York_City	http://dbpedia.org/resource/Category:Films_shot_in_New_York_City
12701	Films_with_screenplays_by_James_L._Brooks	http://dbpedia.org/resource/Category:Films_with_screenplays_by_James_L._Brooks
12702	Gay-related_films	http://dbpedia.org/resource/Category:Gay-related_films
12703	Gracie_Films_films	http://dbpedia.org/resource/Category:Gracie_Films_films
12704	TriStar_Pictures_films	http://dbpedia.org/resource/Category:TriStar_Pictures_films
12705	Cuba_Gooding_Jr.	http://dbpedia.org/resource/Cuba_Gooding_Jr.
12706	Greg_Kinnear	http://dbpedia.org/resource/Greg_Kinnear
12707	Helen_Hunt	http://dbpedia.org/resource/Helen_Hunt
12708	Jack_Nicholson	http://dbpedia.org/resource/Jack_Nicholson
12709	Shirley_Knight	http://dbpedia.org/resource/Shirley_Knight
12710	Skeet_Ulrich	http://dbpedia.org/resource/Skeet_Ulrich
12711	James_L._Brooks	http://dbpedia.org/resource/James_L._Brooks
12712	Jim_Sheridan	http://dbpedia.org/resource/Jim_Sheridan
12713	Universal_Pictures	http://dbpedia.org/resource/Universal_Pictures
12714	Peter_Biziou	http://dbpedia.org/resource/Peter_Biziou
12715	1990s_British_films	http://dbpedia.org/resource/Category:1990s_British_films
12716	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
12717	1990s_biographical_drama_films	http://dbpedia.org/resource/Category:1990s_biographical_drama_films
12718	1990s_prison_films	http://dbpedia.org/resource/Category:1990s_prison_films
12719	1993_drama_films	http://dbpedia.org/resource/Category:1993_drama_films
12720	1993_films	http://dbpedia.org/resource/Category:1993_films
12721	British_biographical_drama_films	http://dbpedia.org/resource/Category:British_biographical_drama_films
12722	British_courtroom_films	http://dbpedia.org/resource/Category:British_courtroom_films
12723	British_legal_films	http://dbpedia.org/resource/Category:British_legal_films
12724	British_prison_drama_films	http://dbpedia.org/resource/Category:British_prison_drama_films
12725	Drama_films_based_on_actual_events	http://dbpedia.org/resource/Category:Drama_films_based_on_actual_events
12726	English-language_Irish_films	http://dbpedia.org/resource/Category:English-language_Irish_films
12727	Films_about_The_Troubles_(Northern_Ireland)	http://dbpedia.org/resource/Category:Films_about_The_Troubles_(Northern_Ireland)
12728	Films_about_lawyers	http://dbpedia.org/resource/Category:Films_about_lawyers
12729	Films_about_miscarriage_of_justice	http://dbpedia.org/resource/Category:Films_about_miscarriage_of_justice
12730	Films_about_the_Irish_Republican_Army	http://dbpedia.org/resource/Category:Films_about_the_Irish_Republican_Army
12731	Films_directed_by_Jim_Sheridan	http://dbpedia.org/resource/Category:Films_directed_by_Jim_Sheridan
12732	Films_scored_by_Trevor_Jones	http://dbpedia.org/resource/Category:Films_scored_by_Trevor_Jones
12733	Films_set_in_Belfast	http://dbpedia.org/resource/Category:Films_set_in_Belfast
12734	Films_shot_in_the_Republic_of_Ireland	http://dbpedia.org/resource/Category:Films_shot_in_the_Republic_of_Ireland
12735	Golden_Bear_winners	http://dbpedia.org/resource/Category:Golden_Bear_winners
12736	Irish_biographical_films	http://dbpedia.org/resource/Category:Irish_biographical_films
12737	Irish_drama_films	http://dbpedia.org/resource/Category:Irish_drama_films
12738	Political_drama_films	http://dbpedia.org/resource/Category:Political_drama_films
12739	Universal_Pictures_films	http://dbpedia.org/resource/Category:Universal_Pictures_films
12740	Daniel_Day-Lewis	http://dbpedia.org/resource/Daniel_Day-Lewis
12741	Emma_Thompson	http://dbpedia.org/resource/Emma_Thompson
12742	Pete_Postlethwaite	http://dbpedia.org/resource/Pete_Postlethwaite
12743	Jim_Sheridan	http://dbpedia.org/resource/Jim_Sheridan
